30739.68,2.2773471917316535
30739.681,2.2773494427526444
30739.682,2.2773518155210226
30739.683,2.277354185881701
30739.684,2.277356555259321
30739.685,2.2773589249131256
30739.686,2.277361294976951
30739.687,2.2773636487893225
30739.688,2.277365893523126
30739.689,2.277368131462717
30739.69,2.2773703775439738
30739.691,2.277372655871225
30739.692,2.2773749907703933
30739.693,2.277377316822809
30739.694,2.277379643000578
30739.695,2.277381962475896
30739.696,2.277384253066712
30739.697,2.2773865450275763
30739.698,2.2773888797034187
30739.699,2.2773913159494144
30739.7,2.2773937589548545
30739.701,2.277396210327711
30739.702,2.2773986716154653
30739.703,2.277401141709284
30739.704,2.2774035904318533
30739.705,2.277405938677069
30739.706,2.277408307602944
30739.707,2.2774106964506546
30739.708,2.2774131492342136
30739.709,2.2774156536784957
30739.71,2.2774181358444046
30739.711,2.2774206283569463
30739.712,2.277423114102217
30739.713,2.2774255729008073
30739.714,2.277428039557806
30739.715,2.2774306107224276
30739.716,2.277433224048472
30739.717,2.2774358450357717
30739.718,2.2774384744176563
30739.719,2.2774411128501297
30739.72,2.277443752247411
30739.721,2.2774463226918105
30739.722,2.27744883684712
30739.723,2.2774513677476156
30739.724,2.2774539136924896
30739.725,2.277456531077802
30739.726,2.2774591552104173
30739.727,2.2774617642774686
30739.728,2.277464386262439
30739.729,2.2774669945698562
30739.73,2.2774695561878024
30739.731,2.2774721207514217
30739.732,2.277474813317226
30739.733,2.2774775051433176
30739.734,2.277480196982941
30739.735,2.2774828895830184
30739.736,2.2774855821691333
30739.737,2.2774882578597055
30739.738,2.2774908196810317
30739.739,2.2774933714122945
30739.74,2.277495928116119
30739.741,2.277498514689489
30739.742,2.2775011559198526
30739.743,2.2775037837927306
30739.744,2.2775064062480674
30739.745,2.277509013860916
30739.746,2.2775115858977393
30739.747,2.2775141524111433
30739.748,2.277516751813512
30739.749,2.2775194486644135
30739.75,2.2775221433287984
30739.751,2.277524837106918
30739.752,2.2775275312025594
30739.753,2.2775302240403095
30739.754,2.277532886379378
30739.755,2.277535435081872
30739.756,2.2775379936518356
30739.757,2.2775405619594906
30739.758,2.2775431819384413
30739.759,2.277545846167572
30739.76,2.277548479178274
30739.761,2.2775511105195028
30739.762,2.2775537243847785
30739.763,2.2775563003845103
30739.764,2.277558871586119
30739.765,2.277561536373813
30739.766,2.277564233890253
30739.767,2.27756692945708
30739.768,2.277569624058131
30739.769,2.277572318680809
30739.77,2.2775750060047764
30739.771,2.277577617928708
30739.772,2.2775801632323636
30739.773,2.2775827185063604
30739.774,2.2775852812000603
30739.775,2.2775879079049766
30739.776,2.277590536795623
30739.777,2.2775931462435994
30739.778,2.2775957637267417
30739.779,2.277598368713049
30739.78,2.277600920362546
30739.781,2.2776034724006684
30739.782,2.277606147837468
30739.783,2.277608821125079
30739.784,2.2776114936104737
30739.785,2.277614166519984
30739.786,2.2776168403914165
30739.787,2.2776194990221454
30739.788,2.277622048717328
30739.789,2.2776245928863235
30739.79,2.277627143734497
30739.791,2.2776297233697256
30739.792,2.2776323573341584
30739.793,2.277634980116446
30739.794,2.2776376017992677
30739.795,2.27764021339248
30739.796,2.2776427921045133
30739.797,2.277645368678648
30739.798,2.2776479796681848
30739.799,2.277650685304962
30739.8,2.2776533935118133
30739.801,2.2776561053181767
30739.802,2.2776588215953963
30739.803,2.277661540188775
30739.804,2.27766422834911
30739.805,2.2776668095046486
30739.806,2.2776694034945666
30739.807,2.2776720076598886
30739.808,2.2776746685829785
30739.809,2.2776773681739537
30739.81,2.2776800324151307
30739.811,2.2776826975101283
30739.812,2.2776853433116226
30739.813,2.2776879476525393
30739.814,2.277690547208284
30739.815,2.277693239654824
30739.816,2.2776959572180426
30739.817,2.27769866839078
30739.818,2.2777013736159164
30739.819,2.2777040733761624
30739.82,2.2777067589171236
30739.821,2.277709357411902
30739.822,2.2777118900236504
30739.823,2.277714424190886
30739.824,2.2777169592263142
30739.825,2.2777195510526376
30739.826,2.2777221362929145
30739.827,2.277724696747992
30739.828,2.2777272561766635
30739.829,2.2777297868220248
30739.83,2.2777322661112067
30739.831,2.277734738064905
30739.832,2.277737323734454
30739.833,2.2777398987165003
30739.834,2.2777424646700135
30739.835,2.277745023168429
30739.836,2.2777475747465386
30739.837,2.2777501031820755
30739.838,2.2777525156904157
30739.839,2.277754915839816
30739.84,2.2777573179923043
30739.841,2.2777597476670683
30739.842,2.2777622282921435
30739.843,2.2777646904114994
30739.844,2.2777671472777272
30739.845,2.2777695927499173
30739.846,2.277772003821175
30739.847,2.2777744122479113
30739.848,2.2777768598741734
30739.849,2.277779402169172
30739.85,2.277781947827506
30739.851,2.2777844987546656
30739.852,2.2777870568499177
30739.853,2.277789621199645
30739.854,2.277792162709393
30739.855,2.277794603492869
30739.856,2.27779706360723
30739.857,2.277799542818384
30739.858,2.277802085437242
30739.859,2.277804678488924
30739.86,2.2778072497073536
30739.861,2.2778098321639244
30739.862,2.277812408418146
30739.863,2.2778149574276885
30739.864,2.27781751382619
30739.865,2.2778201776345814
30739.866,2.277822883730863
30739.867,2.2778256000395394
30739.868,2.277828327532088
30739.869,2.277831067138936
30739.87,2.27783381132917
30739.871,2.2778364896324304
30739.872,2.277839118531867
30739.873,2.277841767850354
30739.874,2.2778444360702275
30739.875,2.2778471790102834
30739.876,2.277849934526002
30739.877,2.277852683550398
30739.878,2.277855447393488
30739.879,2.2778582016285767
30739.88,2.277860917232457
30739.881,2.27786364152113
30739.882,2.277866499145115
30739.883,2.2778693618700525
30739.884,2.2778722304402774
30739.885,2.2778751055667352
30739.886,2.2778779871004615
30739.887,2.2778808572659432
30739.888,2.2778836194098324
30739.889,2.2778863783217274
30739.89,2.277889147386546
30739.891,2.27789195142584
30739.892,2.2778948162775268
30739.893,2.2778976723426543
30739.894,2.2779005276620943
30739.895,2.277903373709788
30739.896,2.2779061874812774
30739.897,2.2779089977910907
30739.898,2.277911846680054
30739.899,2.277914796229669
30739.9,2.277917746521272
30739.901,2.2779206985226828
30739.902,2.2779236530468583
30739.903,2.2779266080746337
30739.904,2.277929534032767
30739.905,2.2779323510572715
30739.906,2.277935178857105
30739.907,2.2779380157061544
30739.908,2.2779409059019744
30739.909,2.277943832350862
30739.91,2.2779467218380804
30739.911,2.277949612369536
30739.912,2.277952482672793
30739.913,2.2779553104090846
30739.914,2.2779581326447333
30739.915,2.277961046218124
30739.916,2.2779639836593657
30739.917,2.2779669146856016
30739.918,2.277969839805715
30739.919,2.277972759588541
30739.92,2.2779756651698713
30739.921,2.277978482459821
30739.922,2.277981238243178
30739.923,2.2779839960536137
30739.924,2.2779867558989055
30739.925,2.277989574329822
30739.926,2.2779923837812466
30739.927,2.277995167327074
30739.928,2.277997949458594
30739.929,2.278000694447968
30739.93,2.2780033903953734
30739.931,2.2780060800950728
30739.932,2.2780088844008892
30739.933,2.2780116779379305
30739.934,2.278014462026779
30739.935,2.2780172378707424
30739.936,2.2780200058798696
30739.937,2.2780227486547306
30739.938,2.278025372830511
30739.939,2.27802798287849
30739.94,2.278030592891216
30739.941,2.2780332285265654
30739.942,2.2780359110931783
30739.943,2.2780385692861334
30739.944,2.278041221755891
30739.945,2.278043859604996
30739.946,2.278046456164524
30739.947,2.2780490449320943
30739.948,2.2780516705600005
30739.949,2.2780543821006836
30739.95,2.278057091092432
30739.951,2.2780597991957876
30739.952,2.2780625079646457
30739.953,2.278065216237182
30739.954,2.278067893771092
30739.955,2.278070464052488
30739.956,2.278073046076554
30739.957,2.2780756385412553
30739.958,2.2780782866180505
30739.959,2.2780809735266745
30739.96,2.278083629555265
30739.961,2.278086288498382
30739.962,2.2780889332101473
30739.963,2.278091541410515
30739.964,2.2780941499814613
30739.965,2.2780968557262344
30739.966,2.2780995929138705
30739.967,2.278102331794201
30739.968,2.2781050733058494
30739.969,2.2781078184670323
30739.97,2.2781105593739026
30739.971,2.2781132269618327
30739.972,2.278115841050678
30739.973,2.278118467550053
30739.974,2.278121107012652
30739.975,2.2781238129594006
30739.976,2.2781265224263376
30739.977,2.278129218554887
30739.978,2.2781319243009515
30739.979,2.278134606754025
30739.98,2.278137251353171
30739.981,2.2781398998285294
30739.982,2.278142674637563
30739.983,2.2781454502122904
30739.984,2.2781482276699783
30739.985,2.278151008031804
30739.986,2.2781537914512837
30739.987,2.2781565603030973
30739.988,2.2781592203231624
30739.989,2.2781618753436335
30739.99,2.278164538977023
30739.991,2.278167236244303
30739.992,2.2781699888314257
30739.993,2.2781727290704272
